set_key,year,brand,product,section,section_card_count,card_number,player_slot,player_name_raw,affiliation_raw,is_multi_player,raw_line
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-108,1,Kodey Shojinaga,Philadelphia Phillies,False,Bowman Chrome Base	BDC-108	Kodey Shojinaga	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-109,1,Ariel Armas,Chicago Cubs,False,Bowman Chrome Base	BDC-109	Ariel Armas	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-110,1,Luis Baez,Houston Astros,False,Bowman Chrome Base	BDC-110	Luis Baez	Houston Astros
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-111,1,Tommy Troy,Arizona Diamondbacks,False,Bowman Chrome Base	BDC-111	Tommy Troy	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-112,1,Sebastian Walcott,Texas Rangers,False,Bowman Chrome Base	BDC-112	Sebastian Walcott	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-113,1,Emil Morales,Los Angeles Dodgers,False,Bowman Chrome Base	BDC-113	Emil Morales	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-114,1,Nick Mitchell,Toronto Blue Jays,False,Bowman Chrome Base	BDC-114	Nick Mitchell	Toronto Blue Jays
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-115,1,Aidan Miller,Philadelphia Phillies,False,Bowman Chrome Base	BDC-115	Aidan Miller	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-116,1,Leo De Vries,San Diego Padres,False,Bowman Chrome Base	BDC-116	Leo De Vries	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-117,1,Brock Wilken,Milwaukee Brewers,False,Bowman Chrome Base	BDC-117	Brock Wilken	Milwaukee Brewers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-118,1,George Lombard Jr.,New York Yankees,False,Bowman Chrome Base	BDC-118	George Lombard Jr.	New York Yankees
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-119,1,Adolfo Sanchez,Cincinnati Reds,False,Bowman Chrome Base	BDC-119	Adolfo Sanchez	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-120,1,Yohandy Morales,Washington Nationals,False,Bowman Chrome Base	BDC-120	Yohandy Morales	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-121,1,Fenwick Trimble,Miami Marlins,False,Bowman Chrome Base	BDC-121	Fenwick Trimble	Miami Marlins
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-122,1,Brandon Neely,Boston Red Sox,False,Bowman Chrome Base	BDC-122	Brandon Neely	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-123,1,Chase Allsup,Baltimore Orioles,False,Bowman Chrome Base	BDC-123	Chase Allsup	Baltimore Orioles
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-124,1,Bralyn Brazoban,Pittsburgh Pirates,False,Bowman Chrome Base	BDC-124	Bralyn Brazoban	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-125,1,Dylan Crews,Washington Nationals,False,Bowman Chrome Base	BDC-125	Dylan Crews	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-126,1,Paulino Santana,Texas Rangers,False,Bowman Chrome Base	BDC-126	Paulino Santana	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-127,1,Carter Mathison,Philadelphia Phillies,False,Bowman Chrome Base	BDC-127	Carter Mathison	Philadelphia Phillies
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-128,1,Samuel Basallo,Baltimore Orioles,False,Bowman Chrome Base	BDC-128	Samuel Basallo	Baltimore Orioles
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-129,1,Nick Montgomery,Atlanta Braves,False,Bowman Chrome Base	BDC-129	Nick Montgomery	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-130,1,Grant Shepardson,Miami Marlins,False,Bowman Chrome Base	BDC-130	Grant Shepardson	Miami Marlins
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-131,1,Aidan Smith,Tampa Bay Rays,False,Bowman Chrome Base	BDC-131	Aidan Smith	Tampa Bay Rays
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-132,1,Charlie Beilenson,Seattle Mariners,False,Bowman Chrome Base	BDC-132	Charlie Beilenson	Seattle Mariners
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-133,1,Agustin Ramirez,Miami Marlins,False,Bowman Chrome Base	BDC-133	Agustin Ramirez	Miami Marlins
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-134,1,Deyvison De Los Santos,Miami Marlins,False,Bowman Chrome Base	BDC-134	Deyvison De Los Santos	Miami Marlins
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-135,1,Enrique Bradfield Jr.,Baltimore Orioles,False,Bowman Chrome Base	BDC-135	Enrique Bradfield Jr.	Baltimore Orioles
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-136,1,Adriel Radney,Arizona Diamondbacks,False,Bowman Chrome Base	BDC-136	Adriel Radney	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-137,1,Brian Holiday,St. Louis Cardinals,False,Bowman Chrome Base	BDC-137	Brian Holiday	St. Louis Cardinals
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-138,1,Trey Snyder,New York Mets,False,Bowman Chrome Base	BDC-138	Trey Snyder	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-139,1,Zyhir Hope,Los Angeles Dodgers,False,Bowman Chrome Base	BDC-139	Zyhir Hope	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-140,1,Ethan Salas,San Diego Padres,False,Bowman Chrome Base	BDC-140	Ethan Salas	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-141,1,Myles Naylor,Oakland Athletics,False,Bowman Chrome Base	BDC-141	Myles Naylor	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-142,1,Echedry Vargas,Texas Rangers,False,Bowman Chrome Base	BDC-142	Echedry Vargas	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-143,1,Rafe Schlesinger,Cleveland Guardians,False,Bowman Chrome Base	BDC-143	Rafe Schlesinger	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-144,1,Hunter Cranton,Seattle Mariners,False,Bowman Chrome Base	BDC-144	Hunter Cranton	Seattle Mariners
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-145,1,Herick Hernandez,Atlanta Braves,False,Bowman Chrome Base	BDC-145	Herick Hernandez	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-146,1,Zach Ehrhard,Boston Red Sox,False,Bowman Chrome Base	BDC-146	Zach Ehrhard	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-147,1,Sheng-En Lin,Cincinnati Reds,False,Bowman Chrome Base	BDC-147	Sheng-En Lin	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-148,1,Fernando Cruz,Chicago Cubs,False,Bowman Chrome Base	BDC-148	Fernando Cruz	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-149,1,Vladimir Asencio,Boston Red Sox,False,Bowman Chrome Base	BDC-149	Vladimir Asencio	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-150,1,Juan Baez,Milwaukee Brewers,False,Bowman Chrome Base	BDC-150	Juan Baez	Milwaukee Brewers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-151,1,Clark Candiotti,San Diego Padres,False,Bowman Chrome Base	BDC-151	Clark Candiotti	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-152,1,Walker Martin,San Francisco Giants,False,Bowman Chrome Base	BDC-152	Walker Martin	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-153,1,Nate Knowles,Tampa Bay Rays,False,Bowman Chrome Base	BDC-153	Nate Knowles	Tampa Bay Rays
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-154,1,Jeral Perez,Chicago White Sox,False,Bowman Chrome Base	BDC-154	Jeral Perez	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-155,1,Josh Caron,Seattle Mariners,False,Bowman Chrome Base	BDC-155	Josh Caron	Seattle Mariners
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-156,1,Ryan Campos,St. Louis Cardinals,False,Bowman Chrome Base	BDC-156	Ryan Campos	St. Louis Cardinals
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-157,1,Tytus Cissell,Arizona Diamondbacks,False,Bowman Chrome Base	BDC-157	Tytus Cissell	Arizona Diamondbacks
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-158,1,Sam Antonacci,Chicago White Sox,False,Bowman Chrome Base	BDC-158	Sam Antonacci	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-159,1,A.J. Causey,Kansas City Royals,False,Bowman Chrome Base	BDC-159	A.J. Causey	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-160,1,Aaron Parker,Toronto Blue Jays,False,Bowman Chrome Base	BDC-160	Aaron Parker	Toronto Blue Jays
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-161,1,Jared Serna,Miami Marlins,False,Bowman Chrome Base	BDC-161	Jared Serna	Miami Marlins
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-162,1,Kyle Teel,Boston Red Sox,False,Bowman Chrome Base	BDC-162	Kyle Teel	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-163,1,Eli Serrano,New York Mets,False,Bowman Chrome Base	BDC-163	Eli Serrano	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-164,1,Alexander Albertus,Chicago White Sox,False,Bowman Chrome Base	BDC-164	Alexander Albertus	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-165,1,Curley Martha,Texas Rangers,False,Bowman Chrome Base	BDC-165	Curley Martha	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-166,1,Walker Jenkins,Minnesota Twins,False,Bowman Chrome Base	BDC-166	Walker Jenkins	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-167,1,Jaime Ferrer,Minnesota Twins,False,Bowman Chrome Base	BDC-167	Jaime Ferrer	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-168,1,Victor Hurtado,Washington Nationals,False,Bowman Chrome Base	BDC-168	Victor Hurtado	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-169,1,Braylin Morel,Texas Rangers,False,Bowman Chrome Base	BDC-169	Braylin Morel	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-170,1,Dawel Joseph,Seattle Mariners,False,Bowman Chrome Base	BDC-170	Dawel Joseph	Seattle Mariners
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-171,1,Jeremy Rodriguez,New York Mets,False,Bowman Chrome Base	BDC-171	Jeremy Rodriguez	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-172,1,Brock Porter,Texas Rangers,False,Bowman Chrome Base	BDC-172	Brock Porter	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-173,1,Griffin Herring,New York Yankees,False,Bowman Chrome Base	BDC-173	Griffin Herring	New York Yankees
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-174,1,Jackson Kent,Washington Nationals,False,Bowman Chrome Base	BDC-174	Jackson Kent	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-175,1,Yovanny Rodriguez,New York Mets,False,Bowman Chrome Base	BDC-175	Yovanny Rodriguez	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-176,1,Camilo Diaz,Houston Astros,False,Bowman Chrome Base	BDC-176	Camilo Diaz	Houston Astros
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-177,1,Joendry Vargas,Los Angeles Dodgers,False,Bowman Chrome Base	BDC-177	Joendry Vargas	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-178,1,Pablo Guerrero,Texas Rangers,False,Bowman Chrome Base	BDC-178	Pablo Guerrero	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-179,1,Eduardo Herrera,Chicago White Sox,False,Bowman Chrome Base	BDC-179	Eduardo Herrera	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-180,1,Eddie Rynders,Pittsburgh Pirates,False,Bowman Chrome Base	BDC-180	Eddie Rynders	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-181,1,Ethan Bagwell,Atlanta Braves,False,Bowman Chrome Base	BDC-181	Ethan Bagwell	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-182,1,Brayden Taylor,Tampa Bay Rays,False,Bowman Chrome Base	BDC-182	Brayden Taylor	Tampa Bay Rays
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-183,1,L.P. Langevin,Kansas City Royals,False,Bowman Chrome Base	BDC-183	L.P. Langevin	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-184,1,Josiah Romeo,Oakland Athletics,False,Bowman Chrome Base	BDC-184	Josiah Romeo	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-185,1,Jackson Wentworth,Toronto Blue Jays,False,Bowman Chrome Base	BDC-185	Jackson Wentworth	Toronto Blue Jays
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-186,1,Parker Smith,Houston Astros,False,Bowman Chrome Base	BDC-186	Parker Smith	Houston Astros
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-187,1,Rodney Green,Oakland Athletics,False,Bowman Chrome Base	BDC-187	Rodney Green	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-188,1,Derniche Valdez,Chicago Cubs,False,Bowman Chrome Base	BDC-188	Derniche Valdez	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-189,1,Rayner Arias,San Francisco Giants,False,Bowman Chrome Base	BDC-189	Rayner Arias	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-190,1,Vladi Guerrero,New York Mets,False,Bowman Chrome Base	BDC-190	Vladi Guerrero	New York Mets
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-191,1,Byron Chourio,Minnesota Twins,False,Bowman Chrome Base	BDC-191	Byron Chourio	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-192,1,Brooks Auger,Los Angeles Dodgers,False,Bowman Chrome Base	BDC-192	Brooks Auger	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-193,1,Jonny Farmelo,Seattle Mariners,False,Bowman Chrome Base	BDC-193	Jonny Farmelo	Seattle Mariners
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-194,1,Tai Peete,Seattle Mariners,False,Bowman Chrome Base	BDC-194	Tai Peete	Seattle Mariners
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-195,1,Tanner Jones,Kansas City Royals,False,Bowman Chrome Base	BDC-195	Tanner Jones	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-196,1,Aidan Major,Cleveland Guardians,False,Bowman Chrome Base	BDC-196	Aidan Major	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-197,1,Tre' Morgan,Tampa Bay Rays,False,Bowman Chrome Base	BDC-197	Tre' Morgan	Tampa Bay Rays
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-198,1,Ryan Harvey,New York Yankees,False,Bowman Chrome Base	BDC-198	Ryan Harvey	New York Yankees
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-199,1,Randal Diaz,Washington Nationals,False,Bowman Chrome Base	BDC-199	Randal Diaz	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Bowman Chrome Base,,BDC-200,1,Jose Perdomo,Atlanta Braves,False,Bowman Chrome Base	BDC-200	Jose Perdomo	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night,,BDN-1,1,Travis Bazzana,Cleveland Guardians,False,Bowman Draft Night	BDN-1	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night,,BDN-2,1,Konnor Griffin,Pittsburgh Pirates,False,Bowman Draft Night	BDN-2	Konnor Griffin	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night,,BDN-3,1,Nick Kurtz,Oakland Athletics,False,Bowman Draft Night	BDN-3	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night,,BDN-4,1,Hagen Smith,Chicago White Sox,False,Bowman Draft Night	BDN-4	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night,,BDN-5,1,Jac Caglianone,Kansas City Royals,False,Bowman Draft Night	BDN-5	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night,,BDN-6,1,Christian Moore,Los Angeles Angels,False,Bowman Draft Night	BDN-6	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night,,BDN-7,1,Braden Montgomery,Boston Red Sox,False,Bowman Draft Night	BDN-7	Braden Montgomery	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night,,BDN-8,1,Chase Burns,Cincinnati Reds,False,Bowman Draft Night	BDN-8	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night,,BDN-9,1,Kaelen Culpepper,Minnesota Twins,False,Bowman Draft Night	BDN-9	Kaelen Culpepper	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night,,BDN-10,1,Cam Caminiti,Atlanta Braves,False,Bowman Draft Night	BDN-10	Cam Caminiti	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night Autographs,,BDNA-HS,1,Hagen Smith,Chicago White Sox,False,Bowman Draft Night Autographs	BDNA-HS	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night Autographs,,BDNA-JC,1,Jac Caglianone,Kansas City Royals,False,Bowman Draft Night Autographs	BDNA-JC	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night Autographs,,BDNA-NK,1,Nick Kurtz,Oakland Athletics,False,Bowman Draft Night Autographs	BDNA-NK	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Bowman Draft Night Autographs,,BDNA-TB,1,Travis Bazzana,Cleveland Guardians,False,Bowman Draft Night Autographs	BDNA-TB	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-1,1,Travis Bazzana,Cleveland Guardians,False,Bowman In Action	BIA-1	Travis Bazzana	Cleveland Guardians
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-2,1,Chase Burns,Cincinnati Reds,False,Bowman In Action	BIA-2	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-3,1,Nick Kurtz,Oakland Athletics,False,Bowman In Action	BIA-3	Nick Kurtz	Oakland Athletics
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-4,1,Hagen Smith,Chicago White Sox,False,Bowman In Action	BIA-4	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-5,1,Jac Caglianone,Kansas City Royals,False,Bowman In Action	BIA-5	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-6,1,Christian Moore,Los Angeles Angels,False,Bowman In Action	BIA-6	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-7,1,Konnor Griffin,Pittsburgh Pirates,False,Bowman In Action	BIA-7	Konnor Griffin	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-8,1,Seaver King,Washington Nationals,False,Bowman In Action	BIA-8	Seaver King	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-9,1,Bryce Rainer,Detroit Tigers,False,Bowman In Action	BIA-9	Bryce Rainer	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-10,1,Braden Montgomery,Boston Red Sox,False,Bowman In Action	BIA-10	Braden Montgomery	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-11,1,James Tibbs III,San Francisco Giants,False,Bowman In Action	BIA-11	James Tibbs III	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-12,1,Cam Smith,Chicago Cubs,False,Bowman In Action	BIA-12	Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-13,1,Kristian Campbell,Boston Red Sox,False,Bowman In Action	BIA-13	Kristian Campbell	Boston Red Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-14,1,Kaelen Culpepper,Minnesota Twins,False,Bowman In Action	BIA-14	Kaelen Culpepper	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-15,1,Kellon Lindsey,Los Angeles Dodgers,False,Bowman In Action	BIA-15	Kellon Lindsey	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-16,1,Cam Caminiti,Atlanta Braves,False,Bowman In Action	BIA-16	Cam Caminiti	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-17,1,Dylan Crews,Washington Nationals,False,Bowman In Action	BIA-17	Dylan Crews	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-18,1,Walker Jenkins,Minnesota Twins,False,Bowman In Action	BIA-18	Walker Jenkins	Minnesota Twins
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-19,1,Max Clark,Detroit Tigers,False,Bowman In Action	BIA-19	Max Clark	Detroit Tigers
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-20,1,Arjun Nimmala,Toronto Blue Jays,False,Bowman In Action	BIA-20	Arjun Nimmala	Toronto Blue Jays
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-21,1,Ethan Salas,San Diego Padres,False,Bowman In Action	BIA-21	Ethan Salas	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-22,1,Felnin Celesten,Seattle Mariners,False,Bowman In Action	BIA-22	Felnin Celesten	Seattle Mariners
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-23,1,Sebastian Walcott,Texas Rangers,False,Bowman In Action	BIA-23	Sebastian Walcott	Texas Rangers
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-24,1,Leo De Vries,San Diego Padres,False,Bowman In Action	BIA-24	Leo De Vries	San Diego Padres
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action,,BIA-25,1,Joendry Vargas,Los Angeles Dodgers,False,Bowman In Action	BIA-25	Joendry Vargas	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-CB,1,Chase Burns,Cincinnati Reds,False,Bowman In Action Autographs	BIA-CB	Chase Burns	Cincinnati Reds
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-CC,1,Cam Caminiti,Atlanta Braves,False,Bowman In Action Autographs	BIA-CC	Cam Caminiti	Atlanta Braves
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-CM,1,Christian Moore,Los Angeles Angels,False,Bowman In Action Autographs	BIA-CM	Christian Moore	Los Angeles Angels
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-CS,1,Cam Smith,Chicago Cubs,False,Bowman In Action Autographs	BIA-CS	Cam Smith	Chicago Cubs
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-DC,1,Dylan Crews,Washington Nationals,False,Bowman In Action Autographs	BIA-DC	Dylan Crews	Washington Nationals
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-FC,1,Felnin Celesten,Seattle Mariners,False,Bowman In Action Autographs	BIA-FC	Felnin Celesten	Seattle Mariners
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-HS,1,Hagen Smith,Chicago White Sox,False,Bowman In Action Autographs	BIA-HS	Hagen Smith	Chicago White Sox
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-JC,1,Jac Caglianone,Kansas City Royals,False,Bowman In Action Autographs	BIA-JC	Jac Caglianone	Kansas City Royals
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-JT,1,James Tibbs III,San Francisco Giants,False,Bowman In Action Autographs	BIA-JT	James Tibbs III	San Francisco Giants
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-JV,1,Joendry Vargas,Los Angeles Dodgers,False,Bowman In Action Autographs	BIA-JV	Joendry Vargas	Los Angeles Dodgers
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-KG,1,Konnor Griffin,Pittsburgh Pirates,False,Bowman In Action Autographs	BIA-KG	Konnor Griffin	Pittsburgh Pirates
2024_bowman_draft,2024,Bowman,Draft,Bowman In Action Autographs,,BIA-LD,1,Leo De Vries,San Diego Padres,False,Bowman In Action Autographs	BIA-LD	Leo De Vries	San Diego Padres
